run_id,condition,seed_id,seed_bucket,repeat_index,total_turns,max_turns,collapsed_turns,collapse_rate,first_collapse_turn,early_stopped,has_collapse,seed_version,embedding_model,started_at,ended_at,filename
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_1_20260217T215323Z_rep0,HETERO_ROT,factual_qa_1,factual_qa,0,40,40,8,0.2,17,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T21:53:23Z,2026-02-17T22:04:40Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_1_20260217T215323Z_rep0_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_1_20260217T215324Z_rep1,HETERO_ROT,factual_qa_1,factual_qa,1,40,40,17,0.425,14,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T21:53:24Z,2026-02-17T22:06:09Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_1_20260217T215324Z_rep1_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_1_20260217T215325Z_rep2,HETERO_ROT,factual_qa_1,factual_qa,2,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T21:53:25Z,2026-02-17T22:05:42Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_1_20260217T215325Z_rep2_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_1_20260217T215326Z_rep3,HETERO_ROT,factual_qa_1,factual_qa,3,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T21:53:26Z,2026-02-17T22:06:15Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_1_20260217T215326Z_rep3_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_1_20260217T215327Z_rep4,HETERO_ROT,factual_qa_1,factual_qa,4,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T21:53:27Z,2026-02-17T22:06:20Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_1_20260217T215327Z_rep4_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_2_20260217T215801Z_rep0,HETERO_ROT,factual_qa_2,factual_qa,0,40,40,8,0.2,28,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T21:58:01Z,2026-02-17T22:07:56Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_2_20260217T215801Z_rep0_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_2_20260217T215848Z_rep1,HETERO_ROT,factual_qa_2,factual_qa,1,40,40,3,0.075,10,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T21:58:48Z,2026-02-17T22:03:21Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_2_20260217T215848Z_rep1_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_2_20260217T220024Z_rep2,HETERO_ROT,factual_qa_2,factual_qa,2,40,40,31,0.775,10,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T22:00:24Z,2026-02-17T22:10:59Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_2_20260217T220024Z_rep2_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_2_20260217T211904Z_rep3,HETERO_ROT,factual_qa_2,factual_qa,3,40,40,10,0.25,15,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T21:19:04Z,2026-02-17T21:29:42Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_2_20260217T211904Z_rep3_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_2_20260217T211953Z_rep4,HETERO_ROT,factual_qa_2,factual_qa,4,40,40,30,0.75,8,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T21:19:53Z,2026-02-17T21:30:22Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_2_20260217T211953Z_rep4_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_3_20260217T213414Z_rep0,HETERO_ROT,factual_qa_3,factual_qa,0,40,40,15,0.375,18,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T21:34:14Z,2026-02-17T21:46:35Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_3_20260217T213414Z_rep0_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_3_20260217T212218Z_rep1,HETERO_ROT,factual_qa_3,factual_qa,1,40,40,3,0.075,26,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T21:22:18Z,2026-02-17T21:27:45Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_3_20260217T212218Z_rep1_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_3_20260217T213417Z_rep2,HETERO_ROT,factual_qa_3,factual_qa,2,40,40,8,0.2,18,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T21:34:17Z,2026-02-17T21:46:19Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_3_20260217T213417Z_rep2_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_3_20260217T220447Z_rep3,HETERO_ROT,factual_qa_3,factual_qa,3,40,40,15,0.375,18,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T22:04:47Z,2026-02-17T22:13:08Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_3_20260217T220447Z_rep3_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_3_20260217T220448Z_rep4,HETERO_ROT,factual_qa_3,factual_qa,4,40,40,5,0.125,20,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T22:04:48Z,2026-02-17T22:10:15Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_3_20260217T220448Z_rep4_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_4_20260217T220514Z_rep0,HETERO_ROT,factual_qa_4,factual_qa,0,40,40,20,0.5,15,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T22:05:14Z,2026-02-17T22:09:06Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_4_20260217T220514Z_rep0_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_4_20260217T220532Z_rep1,HETERO_ROT,factual_qa_4,factual_qa,1,40,40,24,0.6,17,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T22:05:32Z,2026-02-17T22:15:30Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_4_20260217T220532Z_rep1_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_4_20260217T220548Z_rep2,HETERO_ROT,factual_qa_4,factual_qa,2,40,40,17,0.425,16,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T22:05:48Z,2026-02-17T22:13:43Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_4_20260217T220548Z_rep2_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_4_20260217T220615Z_rep3,HETERO_ROT,factual_qa_4,factual_qa,3,40,40,1,0.025,39,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T22:06:15Z,2026-02-17T22:13:10Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_4_20260217T220615Z_rep3_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_4_20260217T220623Z_rep4,HETERO_ROT,factual_qa_4,factual_qa,4,40,40,14,0.35,22,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T22:06:23Z,2026-02-17T22:15:22Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_4_20260217T220623Z_rep4_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_5_20260217T220627Z_rep0,HETERO_ROT,factual_qa_5,factual_qa,0,40,40,29,0.725,9,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T22:06:27Z,2026-02-17T22:17:12Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_5_20260217T220627Z_rep0_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_5_20260217T234831Z_rep1,HETERO_ROT,factual_qa_5,factual_qa,1,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T23:48:31Z,2026-02-17T23:53:50Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_5_20260217T234831Z_rep1_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_5_20260217T234833Z_rep2,HETERO_ROT,factual_qa_5,factual_qa,2,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T23:48:33Z,2026-02-18T00:01:05Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_5_20260217T234833Z_rep2_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_5_20260217T235356Z_rep3,HETERO_ROT,factual_qa_5,factual_qa,3,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T23:53:56Z,2026-02-17T23:57:07Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_5_20260217T235356Z_rep3_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_5_20260218T002026Z_rep4,HETERO_ROT,factual_qa_5,factual_qa,4,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T00:20:26Z,2026-02-18T00:24:10Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_factual_qa_5_20260218T002026Z_rep4_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_0_20260218T000848Z_rep0,HETERO_ROT,instruction_following_0,instruction_following,0,40,40,9,0.225,32,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T00:08:48Z,2026-02-18T00:14:42Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_0_20260218T000848Z_rep0_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_0_20260218T002417Z_rep1,HETERO_ROT,instruction_following_0,instruction_following,1,40,40,15,0.375,26,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T00:24:17Z,2026-02-18T00:26:25Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_0_20260218T002417Z_rep1_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_0_20260217T220926Z_rep2,HETERO_ROT,instruction_following_0,instruction_following,2,40,40,23,0.575,12,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T22:09:26Z,2026-02-17T22:19:30Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_0_20260217T220926Z_rep2_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_0_20260218T011622Z_rep3,HETERO_ROT,instruction_following_0,instruction_following,3,40,40,7,0.175,16,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T01:16:22Z,2026-02-18T01:25:00Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_0_20260218T011622Z_rep3_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_0_20260218T043745Z_rep4,HETERO_ROT,instruction_following_0,instruction_following,4,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T04:37:45Z,2026-02-18T04:53:48Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_0_20260218T043745Z_rep4_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_1_20260218T045402Z_rep0,HETERO_ROT,instruction_following_1,instruction_following,0,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T04:54:02Z,2026-02-18T05:06:47Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_1_20260218T045402Z_rep0_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_1_20260218T000952Z_rep1,HETERO_ROT,instruction_following_1,instruction_following,1,40,40,3,0.075,37,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T00:09:52Z,2026-02-18T00:17:49Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_1_20260218T000952Z_rep1_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_1_20260217T235843Z_rep2,HETERO_ROT,instruction_following_1,instruction_following,2,40,40,7,0.175,8,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T23:58:43Z,2026-02-18T00:04:12Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_1_20260217T235843Z_rep2_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_1_20260217T221048Z_rep3,HETERO_ROT,instruction_following_1,instruction_following,3,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T22:10:48Z,2026-02-17T22:12:10Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_1_20260217T221048Z_rep3_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_1_20260218T000112Z_rep4,HETERO_ROT,instruction_following_1,instruction_following,4,40,40,2,0.05,26,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T00:01:12Z,2026-02-18T00:05:32Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_1_20260218T000112Z_rep4_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_2_20260218T050657Z_rep0,HETERO_ROT,instruction_following_2,instruction_following,0,40,40,18,0.45,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T05:06:57Z,2026-02-18T05:32:58Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_2_20260218T050657Z_rep0_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_2_20260218T053307Z_rep1,HETERO_ROT,instruction_following_2,instruction_following,1,40,40,5,0.125,34,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T05:33:07Z,2026-02-18T05:58:35Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_2_20260218T053307Z_rep1_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_2_20260218T002738Z_rep2,HETERO_ROT,instruction_following_2,instruction_following,2,40,40,35,0.875,6,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T00:27:38Z,2026-02-18T00:38:24Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_2_20260218T002738Z_rep2_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_2_20260217T221112Z_rep3,HETERO_ROT,instruction_following_2,instruction_following,3,40,40,30,0.75,7,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T22:11:12Z,2026-02-17T22:21:07Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_2_20260217T221112Z_rep3_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_2_20260218T005420Z_rep4,HETERO_ROT,instruction_following_2,instruction_following,4,40,40,30,0.75,7,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T00:54:20Z,2026-02-18T01:05:04Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_2_20260218T005420Z_rep4_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_3_20260218T000508Z_rep0,HETERO_ROT,instruction_following_3,instruction_following,0,40,40,2,0.05,11,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T00:05:08Z,2026-02-18T00:08:35Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_3_20260218T000508Z_rep0_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_3_20260218T012622Z_rep1,HETERO_ROT,instruction_following_3,instruction_following,1,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T01:26:22Z,2026-02-18T01:30:56Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_3_20260218T012622Z_rep1_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_3_20260218T013104Z_rep2,HETERO_ROT,instruction_following_3,instruction_following,2,40,40,18,0.45,23,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T01:31:04Z,2026-02-18T01:40:49Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_3_20260218T013104Z_rep2_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_3_20260218T055845Z_rep3,HETERO_ROT,instruction_following_3,instruction_following,3,40,40,35,0.875,6,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T05:58:45Z,2026-02-18T06:24:56Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_3_20260218T055845Z_rep3_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_3_20260218T062509Z_rep4,HETERO_ROT,instruction_following_3,instruction_following,4,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T06:25:09Z,2026-02-18T06:49:12Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_3_20260218T062509Z_rep4_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_4_20260218T003949Z_rep0,HETERO_ROT,instruction_following_4,instruction_following,0,40,40,17,0.425,10,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T00:39:49Z,2026-02-18T00:49:30Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_4_20260218T003949Z_rep0_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_4_20260218T010610Z_rep1,HETERO_ROT,instruction_following_4,instruction_following,1,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T01:06:10Z,2026-02-18T01:15:43Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_4_20260218T010610Z_rep1_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_4_20260217T221249Z_rep2,HETERO_ROT,instruction_following_4,instruction_following,2,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T22:12:49Z,2026-02-17T22:15:49Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_4_20260217T221249Z_rep2_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_4_20260218T064920Z_rep3,HETERO_ROT,instruction_following_4,instruction_following,3,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T06:49:20Z,2026-02-18T07:01:26Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_4_20260218T064920Z_rep3_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_4_20260218T070135Z_rep4,HETERO_ROT,instruction_following_4,instruction_following,4,40,40,1,0.025,5,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T07:01:35Z,2026-02-18T07:19:57Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_4_20260218T070135Z_rep4_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_5_20260218T072005Z_rep0,HETERO_ROT,instruction_following_5,instruction_following,0,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T07:20:05Z,2026-02-18T07:35:52Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_5_20260218T072005Z_rep0_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_5_20260218T073602Z_rep1,HETERO_ROT,instruction_following_5,instruction_following,1,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T07:36:02Z,2026-02-18T07:49:52Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_5_20260218T073602Z_rep1_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_5_20260218T005037Z_rep2,HETERO_ROT,instruction_following_5,instruction_following,2,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T00:50:37Z,2026-02-18T00:53:01Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_5_20260218T005037Z_rep2_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_5_20260218T075001Z_rep3,HETERO_ROT,instruction_following_5,instruction_following,3,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T07:50:01Z,2026-02-18T08:10:47Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_5_20260218T075001Z_rep3_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_5_20260217T221334Z_rep4,HETERO_ROT,instruction_following_5,instruction_following,4,40,40,2,0.05,27,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-17T22:13:34Z,2026-02-17T22:16:25Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_instruction_following_5_20260217T221334Z_rep4_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_0_20260218T234214Z_rep0,HETERO_ROT,paraphrase_0,paraphrase,0,40,40,11,0.275,28,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T23:42:14Z,2026-02-18T23:56:18Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_0_20260218T234214Z_rep0_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_0_20260218T234439Z_rep1,HETERO_ROT,paraphrase_0,paraphrase,1,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T23:44:39Z,2026-02-18T23:54:07Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_0_20260218T234439Z_rep1_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_0_20260218T235134Z_rep2,HETERO_ROT,paraphrase_0,paraphrase,2,40,40,3,0.075,36,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T23:51:34Z,2026-02-18T23:59:41Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_0_20260218T235134Z_rep2_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_0_20260218T235416Z_rep3,HETERO_ROT,paraphrase_0,paraphrase,3,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T23:54:16Z,2026-02-19T00:03:45Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_0_20260218T235416Z_rep3_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_0_20260218T235622Z_rep4,HETERO_ROT,paraphrase_0,paraphrase,4,40,40,6,0.15,29,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T23:56:22Z,2026-02-19T00:06:54Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_0_20260218T235622Z_rep4_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_1_20260218T235624Z_rep0,HETERO_ROT,paraphrase_1,paraphrase,0,40,40,7,0.175,34,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T23:56:24Z,2026-02-19T00:04:42Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_1_20260218T235624Z_rep0_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_1_20260218T235946Z_rep1,HETERO_ROT,paraphrase_1,paraphrase,1,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-18T23:59:46Z,2026-02-19T00:06:53Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_1_20260218T235946Z_rep1_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_1_20260219T000351Z_rep2,HETERO_ROT,paraphrase_1,paraphrase,2,40,40,15,0.375,9,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-19T00:03:51Z,2026-02-19T00:14:23Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_1_20260219T000351Z_rep2_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_1_20260219T000448Z_rep3,HETERO_ROT,paraphrase_1,paraphrase,3,40,40,3,0.075,35,false,true,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-19T00:04:48Z,2026-02-19T00:15:02Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_1_20260219T000448Z_rep3_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_1_20260219T000657Z_rep4,HETERO_ROT,paraphrase_1,paraphrase,4,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-19T00:06:57Z,2026-02-19T00:15:55Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_1_20260219T000657Z_rep4_manifest.json
papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_2_20260219T000658Z_rep0,HETERO_ROT,paraphrase_2,paraphrase,0,40,40,0,0.0,,false,false,SEEDS_V2,sentence-transformers/all-MiniLM-L6-v2,2026-02-19T00:06:58Z,2026-02-19T00:13:59Z,papera_phase3_baseline_HETERO_ROT_SEEDS_V2_paraphrase_2_20260219T000658Z_rep0_manifest.json
